id,k,w,w/k,area,perimeter,form_factor,neigh_watch_sharp,area_sharp,perimeter_sharp
651,3,1980.312776895597,660.1042589651989,1.062882445225601,4.245932614758361,0.5614555201966114,1,1,1
594,9,1091.6519280386522,121.29465867096135,2.4153056315807833,6.3630174879617,0.5681233019426513,0,1,1
279,2,2680.8063172891607,1340.4031586445803,3.5224229243241947,7.858979968813475,0.5299919186695634,2,1,1
640,6,1189.9482658899512,198.32471098165854,3.955219689881722,7.982740591961325,0.6138060436693655,0,1,1
907,5,1037.6590553747083,207.53181107494166,4.297827260936997,8.455821958102112,0.5549171140696617,0,1,1
574,5,1041.1094709420067,208.22189418840134,4.393958394819528,9.038867355810156,0.4790062593285088,0,1,1
661,5,1211.993763044371,242.3987526088742,4.477917505984956,8.60968768905028,0.591313978504415,0,1,1
1285,3,1127.3638744644759,375.7879581548253,4.491503779921124,9.776912910102858,0.3816792015278648,0,1,1
375,3,29.34393606158427,9.78131202052809,4.578281027625744,8.686748034695666,0.596605010014903,0,1,1
382,5,54.94585576196329,10.989171152392657,4.5841243926970145,8.697360799093689,0.5948292314376924,0,1,1
1246,3,742.8258412456156,247.60861374853854,4.975902615687687,8.90607262689262,0.63445795377171,0,1,1
664,4,1161.4253867708646,290.35634669271616,5.191294504391295,9.096796279217173,0.6374188081682775,0,1,1
670,5,1588.458364318943,317.6916728637886,5.230846546482018,9.211868129612224,0.5753118966903545,0,1,1
633,4,704.822164069622,176.2055410174055,5.254908154450688,9.23051972657985,0.5482186684877244,0,1,1
714,4,1481.188533419452,370.297133354863,5.323387210083029,9.738894377331833,0.4405853518640816,0,1,1
546,6,968.7181560760321,161.453026012672,5.371100751140504,9.372683357166764,0.6062025250178681,0,1,1
795,2,1902.8175716334536,951.4087858167268,5.44189836647296,9.970807273651467,0.4850283643295747,1,1,1
647,4,2330.8628746283757,582.7157186570939,5.446882797012408,9.319323423436247,0.6305824689136087,1,1,1
289,2,589.2915252869086,294.6457626434543,5.554217779399399,9.414550214933017,0.6302754906220943,0,1,1
931,4,1047.0530187836437,261.7632546959109,5.643883540651826,9.708489426563295,0.5817823421595166,0,1,1
373,4,1296.9951624038576,324.2487906009644,5.647323153888585,10.88914531276285,0.38910510260819536,0,1,1
737,3,1105.4132370899597,368.4710790299866,5.851062407770975,10.52713346369799,0.4642603877370423,0,1,1
730,1,449.4867972011344,449.4867972011344,5.856699467646479,10.512073661513046,0.46680399093958,0,1,1
339,2,980.2111671665458,490.1055835832729,5.857091458488136,9.67930456815073,0.6338431179375353,0,1,1
479,2,1338.6492496721648,669.3246248360824,5.861925799729153,9.661852023918337,0.6310970570904073,1,1,1
226,7,598.8117988672585,85.54454269532265,5.930309014409628,9.839531913295732,0.6080834053889499,0,1,1
1216,2,579.6744371316556,289.8372185658278,5.939727084628296,11.026579869066948,0.40416490330951965,0,1,1
358,4,53.944012389986156,13.486003097496539,5.975226854885104,10.255897860916436,0.5287762528431733,0,1,1
363,4,38.95014870714793,9.737537176786983,5.983528456951967,10.271822197160434,0.5263186893502029,0,1,1
276,3,281.7920569046886,93.9306856348962,5.984230333128135,10.269823590149688,0.5275224755531852,0,1,1
385,3,1164.130617118432,388.0435390394773,5.984782125261296,10.262844189931268,0.5262502189883795,0,1,1
381,3,21.13730394742028,7.045767982473426,5.987449263548761,10.260381407326895,0.5297675072479829,0,1,1
637,4,828.7365760445261,207.18414401113154,6.441295474109458,10.140735647430228,0.6296704026141793,0,1,1
222,5,400.7425954240443,80.14851908480885,6.730398696843495,11.699414530105807,0.4080249609896775,0,1,1
157,3,2362.2528555707254,787.4176185235751,6.816319901554957,10.428217541367651,0.634127279359458,1,1,1
617,5,701.3280835707121,140.26561671414242,7.101895748432883,10.687368381147214,0.6279113542837561,0,1,1
925,2,1257.471418498657,628.7357092493285,7.17190019378138,11.82378676065806,0.43526495914975527,1,1,1
51,3,1355.0240592249029,451.67468640830094,7.192473554185906,11.797980806438362,0.41818493893716546,0,1,1
1135,7,1303.7168662014378,186.2452666002054,7.201198310534541,10.763190199103589,0.5905870723568863,0,1,1
380,3,1436.4769191529688,478.82563971765626,7.25909550824953,10.796219980540176,0.6301517584146001,0,1,1
351,2,714.4391308642947,357.21956543214736,7.4502527468755515,10.981430705318525,0.6202435186199264,0,1,1
863,4,1123.0812172351914,280.77030430879785,7.458659176157953,11.521340035669517,0.5144086068952954,0,1,1
590,5,681.5802414635527,136.31604829271055,7.798374211533767,11.245907909335846,0.616852017830348,0,1,1
1136,2,1206.7067213575135,603.3533606787568,7.803643294396286,11.7728951679289,0.5187183014367558,1,1,1
352,2,659.3621391639608,329.6810695819804,7.844153915780976,11.201243222239542,0.6352081447070089,0,1,1
314,2,613.5588458549764,306.7794229274882,7.897415876692166,11.36189580301415,0.6081512998161507,0,1,1
332,3,115.77708305821704,38.59236101940568,7.9230616277998465,11.581380534830558,0.5689065207369313,0,1,1
639,3,1379.496930062832,459.832310020944,8.38069520875878,11.564600380142235,0.6289381037996362,0,1,1
690,5,836.7326498483949,167.34652996967898,8.790230470969542,11.889776705731117,0.6288373520857486,0,1,1
864,3,1401.6691419813533,467.22304732711774,9.061591653834336,14.886288549660119,0.30737855625429933,0,1,1
489,2,272.41653649310854,136.20826824655427,9.075104251413208,12.222360167342588,0.5943470908456711,0,1,1
174,5,1219.8767955633095,243.97535911266192,9.145300269806382,15.972560584957394,0.2524890470100081,0,1,1
237,3,734.344077870582,244.78135929019402,9.306673889450705,12.646062638658346,0.5525465154183052,0,1,1
